Nitrogen,Phosphorus,Potassium,pH,Temperature,Rainfall,Soil_Type,Crop
125.27582905987083,137.3977405800395,116.23813852600233,6.062238214899402,32.99161067285923,134.30159219614865,clayey,cotton
83.70599703355192,123.99655200729268,160.90334028481269,9.013320335593821,36.76786658768093,166.34164905338136,sandy loam,maize
129.06239290323634,98.66312722607516,8.240079467893441,6.704387617977579,22.677461002073084,153.0329272429582,sandy,carrot
12.38895028726873,69.72137854008501,168.67608495590704,6.5673663186694,20.537314189922952,144.81848615008215,sandy,carrot
27.437600738680327,62.64717582183119,13.027771817073305,6.687031181163884,16.983491836732632,236.01311017142336,clayey,rice
6.331820447475329,96.13628540113358,182.9826752725725,9.004102512153345,25.574616188103075,166.85246378382658,sandy,watermelon
45.54624630685701,81.36046171696677,203.39254944772867,8.907620020972338,28.058822800342483,108.37404677182016,clayey,wheat
54.41482055652748,13.718234823463986,63.81349243535556,6.122879950861373,30.848942043481166,92.07123387612037,sandy,groundnut
37.988864448345424,76.75037082784644,47.06371125715873,5.666449089158412,17.77343578955444,30.708853043733455,alluvial,cauliflower
116.0232512812701,117.89650641259753,158.07267277160815,6.69753215625434,41.90802742351438,182.56153306824,clayey,rice
49.9454657371025,69.29358286357413,55.605268184050644,7.223021313291209,14.724571587429043,84.22125804764794,sandy loam,tobacco
39.330831356233304,12.273920857597577,178.1124766344407,5.04919186908198,42.5012957993478,61.44048388936106,alluvial,cabbage
75.97745164215479,115.07894791376464,25.56851843149534,8.660708050651339,9.318478675511884,202.22626192962548,sandy loam,tobacco
19.72939149646677,33.190929499036415,30.191039275871653,6.662137977260748,25.591286644407916,209.8486573775192,sandy,watermelon
112.30757730556556,41.20691688432543,200.8303110201231,5.671296064729738,20.434537550268043,229.59992200453422,alluvial,rice
10.437090115167916,28.058889480521426,139.76777965400092,4.1943364542659385,24.474407146165756,160.39580794066387,sandy,potato
138.16417112407242,51.230109082009655,174.37744488579057,5.052493542623445,28.71619380642954,269.104802088762,clayey,sugarcane
108.11426770153204,110.9452107964089,69.8658754703036,9.670327616413894,24.002061614643548,280.8778225460666,sandy loam,cabbage
27.820195414784138,77.71402033055122,140.29674990412087,5.483147964326923,23.278155075525667,244.97206963822907,sandy,potato
0.7730963973043359,33.68337838109976,123.84836546171944,4.59758538088573,34.3720471979244,197.14922539107934,sandy loam,tomato
114.16459998367678,127.89621094128572,125.6300240245894,6.494373145757455,32.73708200051762,104.75591347978694,sandy loam,maize
98.9600281386664,128.14145969321407,141.5064919075443,5.496070331841617,37.881167743051094,293.8518661790696,sandy,groundnut
102.06100352573823,126.88097950644097,120.07183462581972,3.728535126762762,17.523568445258398,96.51950894623565,clayey,cotton
107.9778485360324,38.4314695934155,90.81247386053319,5.600443912316212,30.072544990416823,76.61968708213601,sandy loam,cauliflower
10.36625124277265,68.17350818533833,60.18453887610937,7.036706055606546,29.223298010210602,143.29570527818464,sandy,groundnut
50.18520199619817,142.89855185972252,158.7162661826404,7.086130418129785,21.703849599456838,36.02441488632895,clayey,wheat
16.22166833351816,113.08174668339865,50.25448600063724,5.817632987649777,25.76340821240357,292.6128589646266,sandy,groundnut
120.83447962258309,8.803438971578375,143.47086123088283,6.407467915641904,19.750996801369936,184.01990210633267,clayey,cotton
87.2617377558581,14.128642776468887,51.666564529865326,9.775866468525981,13.750369476832784,175.2554623193064,sandy loam,tobacco
46.325723479370886,69.95039275372659,130.0660339908908,5.952765101997025,16.261662252129376,202.77368432408204,alluvial,cabbage
8.898169040043308,132.29082882061843,154.41565342580577,5.178474286189889,12.482426259401919,158.57138354117433,sandy,potato
43.537525040192705,80.41825171337999,48.74277778130784,5.08253578643394,32.63912817413534,29.126483159120376,sandy loam,tobacco
45.525665083744585,74.69375112480063,16.988660172261657,6.475469982576872,31.859386019509394,190.66746281316648,sandy,groundnut
102.14486496732897,19.766317993928283,31.194748598834817,8.436880966660137,41.976162368137565,219.5828073446703,sandy,potato
89.25804598972984,96.94921466140117,126.1993934542051,4.838923197225076,34.26577663628873,136.22293847773642,clayey,wheat
124.20978396068571,120.09444248403156,174.88928124514712,8.110424826414992,10.616399772588988,231.0310872646201,sandy,carrot
66.11008952267291,58.258801051058725,13.999364247084873,3.637473851771206,39.660156570120506,83.39716173581631,clayey,cotton
16.743194431362237,113.58565912954585,151.83025180832925,6.223064356895649,38.90736318680584,81.80340295282564,sandy loam,cauliflower
99.8542702112193,140.02673154611364,73.26372919001042,8.543122923818114,24.271879194967187,65.13848937222059,sandy,carrot
106.50990680636565,33.527304277876475,100.7056739839045,5.701764212533805,29.246620463424467,123.76334112530267,sandy loam,maize
78.57880765972948,78.26614836726378,190.77190996911312,7.164291159395097,42.86513380329092,256.00815065232086,alluvial,sugarcane
107.93540519363854,45.19931413184057,71.3943009471691,4.83236501336842,27.377422298301006,250.6907181022995,sandy loam,maize
69.1313834910147,115.99961866473751,98.0673867878972,8.322970042320119,40.39573181032554,126.77825949703947,sandy,watermelon
73.18259611347916,85.86307122336206,7.736482952136221,3.8398141712469376,11.698052647575508,184.21065609689788,alluvial,cauliflower
59.855742570196945,93.84153845704253,21.319744000967674,9.041527191690752,15.467710217933032,220.8752625066165,clayey,sugarcane
3.5586777441733264,116.70798234622517,56.718318226956804,4.788276511740843,24.182347526101996,87.35196605644161,alluvial,cauliflower
15.104799779062624,60.43586617274369,10.57044816421488,9.18358720610415,29.208012610971938,67.0104783130976,sandy,groundnut
4.400085996142796,133.11260957698605,131.2750652096502,5.791440068453363,37.286352030011734,290.8315245103074,sandy,groundnut
89.09745757692926,79.6240414144596,90.2796713603245,8.197443234084163,43.290347818497224,192.1279559975578,sandy loam,maize
44.009837350685736,27.11367519694872,114.62904054560441,5.574964435610225,22.370917226946666,293.42613695849207,clayey,cotton
71.19989676305839,102.42587654363234,39.92943717926591,9.388425863025208,10.454805701288965,114.23126681761259,sandy,carrot
127.05930634965303,116.05658906135562,64.18640588732322,4.323141315869433,36.76088546500684,215.92402527279822,sandy,groundnut
34.900912080842495,49.34663478945373,137.76489497054501,4.660378630271891,29.892887095990005,82.17285241308059,clayey,cotton
57.45360922498816,125.00509597982541,198.06054472607997,6.704695813532215,15.729145774500239,92.91812768265737,clayey,cotton
105.77715939602682,131.8600556672073,15.08335472044184,4.03259985374795,26.06951313608757,162.7135505614633,sandy loam,tomato
32.03174316882715,43.76662823289325,183.07686417105322,4.7738712005614525,34.70662756912699,109.18168614144705,alluvial,cabbage
10.77718737603102,142.69300618013108,120.3762402622417,9.634481484378092,35.68737136869567,66.86584337321872,clayey,wheat
40.56520340792753,24.699613926826178,117.78391335112474,9.847182797461267,26.2366825787568,93.38598743382838,sandy,potato
22.570980215560617,33.2821935763486,105.05570704155207,5.945685640647742,19.45198710149719,30.15235301929672,clayey,wheat
130.15767132796023,30.791477493323658,18.878817180836677,9.501359136590581,42.783616113143424,216.31153621933228,sandy,watermelon
113.13685313901837,130.15855940110185,22.975370347232133,7.041360391877307,31.951355122381607,157.20527733270387,sandy loam,maize
88.67652591145928,96.60095732549466,125.18240113181722,5.253326028179486,23.04748942518583,46.437269687019935,alluvial,cauliflower
122.00448262628048,26.2945996511182,73.19171428711167,8.065591687023892,18.58816652474237,67.99960768697196,sandy loam,cauliflower
112.51409076587602,66.64527857156887,188.45361331553613,7.782861742736571,34.315494106824325,48.74561541056009,clayey,cotton
26.119808244045018,91.14172350977228,86.31810747189445,9.929314574206767,17.252202251222492,190.745837824004,sandy,potato
124.95825978859689,16.68497189851366,33.65629174052822,5.222807368160341,14.792678615181718,46.428165229718275,clayey,wheat
75.5079138681911,128.53829157702742,147.9437667004072,7.86838676730128,27.291202724776255,230.19220151700418,clayey,rice
113.04162172296876,117.50449496181493,63.67068428820197,3.838154407691405,18.920560003280553,25.910239938796902,clayey,wheat
125.45278198928905,75.72894830072936,110.09406147117863,4.238699251528676,30.74878955783417,89.62621937805638,clayey,cotton
44.52048649606094,140.39772613628386,144.566557101034,3.5254694371821063,12.916059753110751,268.161602568307,alluvial,wheat
15.407269433874745,63.486537098513956,185.0528222404141,9.996494426887875,31.65744454939953,220.2391189652333,sandy,groundnut
31.910922755871837,142.7754446651097,163.4382389603352,8.714779031458605,18.68704882711981,40.51438388651147,clayey,cotton
59.795090407675886,98.50879983250779,140.27221357454482,8.613699595768015,8.808478411764495,248.80150748867405,sandy,potato
114.52206722914903,93.85397825555181,140.92663647902873,6.813219489373168,13.230068412828757,157.460977836793,alluvial,cabbage
120.50228165588808,28.2336853414099,194.1849288064173,5.45043603888536,41.383176686444784,255.94439476380208,sandy,groundnut
0.9732982743666985,128.46988616265014,64.16481949930721,4.483217849007394,39.07067690512599,187.44595320698954,sandy,watermelon
71.5046223608592,64.84855630888612,5.2224188392374815,5.350385802502014,16.952955218064666,210.02231611794787,alluvial,cauliflower
58.43754044082906,27.71267680954711,59.39091187963974,5.943812942539404,35.96517946863764,296.79083441416515,clayey,cotton
31.095093465902234,6.765052796606266,48.5782759253488,8.416015630371911,30.039148601771707,84.88221598524667,sandy,potato
16.781151426715592,83.36579570937356,137.36691702279964,7.00780162787049,42.684574429600445,193.90644801357053,sandy loam,maize
47.266123996507915,78.83594709717468,131.7423199531058,4.003643572610637,21.838837517738668,148.3534749919797,sandy,carrot
132.0073585477527,105.7095071316822,123.69227654094476,3.6171885582329297,32.582975376849284,31.183423693677298,clayey,cotton
45.24841048290573,129.63612742249228,8.248688641890741,4.16515916697141,11.01739671259476,24.228626594397625,sandy loam,tobacco
72.63068704407125,16.116921850024134,150.7556108901295,6.168241639032965,22.62903240389257,53.39323606449186,clayey,cotton
98.42265424532489,107.40950864765072,69.70608249709831,9.565753960818618,42.437236375467506,200.9071405659318,sandy,watermelon
50.908144333101156,31.23767217366151,138.01119780132623,7.64311612785994,27.61043251830921,178.0982036750884,alluvial,cabbage
136.0494915809345,125.14478744200295,116.31568570043066,8.711868349190848,18.846994666386077,174.27478982798172,clayey,sugarcane
134.74262129189557,119.66889194063185,73.54618508558144,6.531434864279566,12.99745661318838,29.06892268786761,clayey,cotton
35.24952141555098,80.71112569797621,31.91525342082155,5.850829540767778,33.353139072335416,150.85395418662597,alluvial,cabbage
69.61479082493396,104.43399180726361,23.88377953209619,4.204602422658048,31.30547591569747,277.61499248736,sandy,watermelon
42.122963374347755,49.009015845724775,171.30366662244472,9.193564644210333,21.85046110477174,130.88957641608403,clayey,cotton
39.87766921284547,70.96350585059405,188.6795084163116,8.590540188681368,41.987853180117625,194.17841558910627,sandy,groundnut
5.164172629634591,120.02916567946603,134.95760935285992,4.592767634385213,9.574878173275977,237.30151929348318,sandy,carrot
85.33900675718556,69.29712760424995,25.686822972096675,6.829693665195693,19.399962421950725,238.4447977131015,sandy,potato
70.3750632520406,55.09175714556185,85.40544337764814,6.667936251488092,40.94532507185539,164.76757493884355,alluvial,cauliflower
7.20702517499851,74.18974261504198,150.78784002103146,7.563095092462436,20.000646797348473,259.05382160001045,sandy,potato
39.0105049931256,120.95489534121057,160.9641768020136,9.650214810943197,17.603623901545447,129.15966119246715,sandy,carrot
127.15722403533152,51.92912663192218,28.64372445821772,7.268514371456117,27.444292306600534,267.6121909960879,sandy loam,maize
33.53866469337614,29.326623039004133,5.006143769076483,7.011412234061021,37.55068107222678,87.07924312451982,sandy loam,tobacco
20.285282092771233,104.6819628463093,147.427409176121,3.8270990640753157,12.399821954654803,98.21224770617499,sandy loam,cauliflower
68.52338643885882,120.63694977913146,76.31923519724113,3.9088985941171557,41.711422766636204,34.988781777001904,clayey,wheat
137.9910635754841,19.089246993294665,55.89626632365205,4.717754143624128,36.54804355322263,241.68998329337157,clayey,cotton
33.88773801161006,38.58237578583226,7.579493957905088,3.711060015996364,15.125633918749164,136.30817776718524,sandy loam,tobacco
94.098976636823,24.876078566539146,113.05988135229994,8.33179382120508,33.64907784581588,83.9860653129335,alluvial,wheat
106.62674614602047,53.71179762150333,175.23014708519634,8.20164697596076,22.235059420050746,84.7304132884558,alluvial,cauliflower
33.26925615893595,68.04913704675778,196.52632925451758,4.384365523805679,22.840084264863528,271.1497436382185,sandy loam,cabbage
101.95028880566034,109.83568717486291,118.14899012265785,8.934512855169327,36.136824226116445,252.36238156835267,clayey,rice
51.48963858069545,96.16066188343437,107.89226554797884,4.506109226499728,42.401189798527554,174.30299848343984,clayey,rice
88.52281628310112,91.92999944698036,22.01127709784822,5.4576413154828325,13.220289962367069,191.72524683573675,alluvial,cabbage
88.69415950652525,54.33249252535162,114.77456030851995,5.118349844548872,23.479995267070798,152.25223884120103,sandy,carrot
75.00845577046618,122.8026574318664,80.99581579307892,5.919996140724811,25.584862122142198,129.2399655374604,alluvial,wheat
12.640567807617163,70.98020343574304,126.42705617671538,5.155314478284752,21.93328241172942,275.06876373118354,sandy,potato
116.94234938249332,142.07469132212162,82.74526957530934,6.678181021849938,21.475300417696257,55.170576660052106,clayey,cotton
44.909209096043014,93.77989936140315,53.05982469007335,6.148151228805455,10.62417649789972,136.69558625699787,clayey,cotton
26.112591455979594,22.677063819030383,23.9930550456753,9.912701690065623,32.72529785763555,116.12603518382451,sandy loam,tomato
5.708519817666948,99.66485869056076,67.98368891777915,3.8635212758334667,24.023883157489585,158.8851605179197,clayey,sugarcane
82.72501204635385,50.514562160437855,24.328966857550455,4.424178946517785,15.598303712273045,147.60471387337674,sandy,carrot
94.85901065791954,101.08580753605364,40.37939016479679,3.843368310405916,37.27956923034219,164.65884561166106,alluvial,cabbage
2.3222960498998613,14.749760742736804,202.46723171590918,7.567967767385443,36.80937011049182,59.15344325999516,sandy loam,tobacco
71.69302816189933,29.483401204634315,93.82071138132372,3.8543103031891772,25.775067820302397,163.05859402129636,sandy,potato
31.709408527711314,124.80321624681008,111.37435330100331,8.936858292944802,19.215928074056844,87.68939778619952,alluvial,wheat
90.32419065732299,36.805137983292084,179.72370574744306,6.827601099432531,31.069436130296193,71.51784755831245,alluvial,cauliflower
24.411300060698803,122.18575753401161,204.11378009813757,6.925549559779969,18.85650953863137,38.24984651007564,alluvial,wheat
96.73128333434524,44.09865238361746,121.5428898689363,7.1503643001292625,17.036676768297554,232.52247235770963,clayey,rice
54.14294848207524,95.00346740821907,167.49476420883434,4.61028909099037,34.29496142551881,139.1998307664663,alluvial,cabbage
131.14219842314284,102.18108029137635,70.38820486733505,4.784986970244169,10.20735086626118,194.65760143399353,clayey,rice
19.252932180439053,76.77166544030742,66.14879148945822,5.5723125986745305,12.10741963910733,222.76198677604057,alluvial,cauliflower
47.749289147036194,47.74349473754238,85.54074419891204,7.357726702842035,9.036907273423283,209.3217596232933,alluvial,cabbage
15.886292973682469,34.77021269195346,139.50145253472982,4.865765543611395,14.137717207992374,151.18740019456754,clayey,sugarcane
129.4571065589988,9.646509638739671,141.43833785101975,4.256156226366198,11.207751303995035,128.1909504601616,clayey,wheat
122.82750947333734,47.552496173701336,68.04788692989015,9.80575976171981,43.553502635519166,124.86723884396079,sandy,watermelon
36.11182788012179,96.44279067437962,31.641984827325736,3.642881796262549,18.87946795139773,198.3895850653277,alluvial,wheat
92.39776644478506,136.36267458278758,131.4792512931017,8.71753313468414,14.009453642156732,157.95074841581757,clayey,rice
114.41110802817022,126.96862751682728,30.665172437752904,8.622228472237644,17.210769404057537,256.5984178400014,sandy,carrot
77.72811362392473,112.24906871494237,120.69850164586602,5.431891739993124,41.470782446750704,263.7170324365567,sandy,groundnut
74.1510809698409,115.38262805546182,143.6844256112618,4.381573004047537,26.953591783551413,67.68400923701475,clayey,cotton
33.85932072606324,98.09788648663934,145.12229927889032,4.446586203585252,21.532151561144207,58.12744859033002,alluvial,wheat
13.03438749282589,41.44016005924042,155.69442213191934,8.033305512041752,39.281361881031756,195.70361780842228,sandy,potato
125.61020611346575,132.00730429881617,179.5718843131329,7.678242842060129,22.585160442161236,104.0612482605386,alluvial,cauliflower
126.05852800286627,98.90252366681676,104.99179839295769,8.587846882634015,20.491799091523585,25.37008810420352,alluvial,cabbage
88.6342040182575,83.46168833726159,151.04983790591425,9.59362762059418,16.034160036985774,267.5981191506467,sandy,potato
47.4641707468181,20.53852568988735,128.83454707316736,7.9975278612328475,21.98510915443846,83.36917360067622,clayey,wheat
48.889340445772525,67.58777613289956,42.327987959536514,4.5130349875843825,19.85228402499072,278.9117334293293,alluvial,cabbage
101.63379504183351,69.45015796826968,10.137928973881634,5.082377008975169,32.43790817950513,219.93375112450582,sandy loam,tomato
125.5954363933608,126.0389053331738,61.908277135386754,8.974259250675246,18.906436393008377,232.52273159135723,clayey,rice
124.19209939711642,81.53075082629039,93.60674126752389,4.860489492922356,28.944271150147397,76.28688042881586,sandy,potato
109.18257642006733,58.25607685585735,128.42118888573125,3.971395060204129,11.099636559615849,85.39972809172073,sandy loam,tobacco
89.88443046160029,141.7520459914923,174.99186610064106,8.071320351274629,15.475991568708352,165.3209426646199,alluvial,cabbage
11.779595099306837,20.500883065684192,44.24914334123313,6.116421310685923,23.018443979236075,68.11259897772163,clayey,cotton
22.628019973245927,64.15677996367225,30.10995797969542,9.480260341548373,41.499528961413475,105.2321832429562,sandy loam,cabbage
125.7975863937911,10.88345452399674,197.6959894948655,7.7266579621088,21.966094301477774,109.69515386066878,clayey,wheat
84.90006835234259,108.58657690737024,26.60891187528142,4.087723355645795,31.976186829874216,64.64097341756953,alluvial,cauliflower
1.2875872263281507,133.53071730788108,100.69821402143783,9.661067687148794,17.702544062506796,77.32290081721275,clayey,wheat
14.206016001244494,44.20522613706852,122.11274575866038,5.180622213661598,13.23347180146579,239.73283281509865,sandy loam,cauliflower
92.89024767512781,125.16783475187692,113.27488418148765,5.691881187640858,10.84292734279375,66.74732590595951,clayey,cotton
0.7086217384706162,45.91055226466569,22.206431406588642,6.114692688943023,19.458931099142024,28.12253788934802,sandy,carrot
22.513127198449812,132.50782263014813,16.405382800723874,3.832957926628036,14.30236983521209,195.41241602789646,sandy,potato
76.82273051132206,110.55466650354975,26.096685492207136,6.727350244498932,14.872964635762736,291.9137004388581,sandy loam,cauliflower
96.86532767697706,117.6869487578014,122.1175367745225,4.301570191989399,35.35049986270457,112.409925991077,clayey,wheat
91.27457633036407,7.52091778406363,113.86897752686421,6.106307123474286,9.35274867597611,53.23374776983664,sandy loam,cauliflower
31.39770332447837,139.79344999036363,51.74815840734885,5.779613621948548,28.267573388166664,178.99583138232057,clayey,rice
99.70509098865502,106.73393888984526,132.5548283691183,8.523460542272272,22.043202182711923,272.52901236902795,alluvial,sugarcane
33.21487224955201,47.66515335405867,169.01350041112988,8.720608325612751,26.4785949968083,238.4827995042485,sandy,watermelon
45.55595774229748,121.11525308023857,13.315791969318752,4.497183735529072,28.442775278789647,193.50841776610014,alluvial,cabbage
104.50879671652338,44.41296777809019,104.62598870960848,5.88258271796497,19.73653253655901,107.91172865555568,clayey,wheat
90.94860586661005,127.18553753925791,142.86208242053806,5.926795546706906,19.09929922043156,171.05944024009963,alluvial,cabbage
118.89127746918491,20.76125465767118,55.46238541393742,4.484167885584553,34.39572454178821,45.602563819104695,sandy loam,tobacco
92.06580492204807,103.5160368445114,66.55418105862982,8.68994778283274,39.20756688542839,209.21840611973852,sandy loam,cabbage
79.56320446696603,80.69778673028745,127.72758059787677,8.09698413418025,15.521098972802626,222.06673166110602,clayey,sugarcane
13.114467495932946,18.51482582736171,184.5870586887474,4.737481610930725,12.206894742676699,288.8648038181214,sandy,carrot
51.48021242832069,38.86513595623746,166.98488406057987,5.883692405859694,40.133073643081715,92.69462467462796,sandy loam,tobacco
37.12833147544156,6.7365650788240705,121.6260438199167,4.187732661567343,21.011351681294215,25.338267061577504,sandy,potato
34.1585500730717,70.62751516503081,151.04434355144983,7.583342881104786,28.040976934132217,172.09739649651874,clayey,cotton
136.22147766534238,47.17713650640005,77.96449404155973,4.288917509566028,21.348055743748123,216.97047642407315,sandy,potato
55.03368145334646,88.77004780168623,133.19310561975155,9.908572096061967,13.190501538477193,240.24944128582388,clayey,cotton
124.88651772479587,46.61329307920641,98.2363182255114,8.574433485471104,29.367674408675715,74.13691895410727,alluvial,cabbage
88.3594076396168,46.98867561097786,42.987227291512184,6.036550572295968,27.127415726760077,93.0719987399074,clayey,cotton
111.27358249583078,109.04704782242447,145.34765477545145,7.260665559815804,15.884475215772785,162.9053135944153,alluvial,wheat
70.36919303472689,11.739997036969482,116.29292746976441,9.423721805406657,24.5702296583645,112.23926549564852,clayey,wheat
80.76654384769027,131.4052993268782,76.72431639071829,7.101645322572869,36.61346789014604,259.7663978659447,sandy loam,tomato
68.95247713464094,124.3169424147654,187.26783801572614,4.634240161586709,29.405870998465414,152.09482680085972,sandy loam,maize
27.33401829172623,98.49265565169691,9.186823565346653,5.961571811277535,12.18241471463812,242.80269451799765,sandy,potato
101.14329613661074,88.0510198150338,68.1546302498992,8.980441622693345,27.92595025329682,181.8445413182873,clayey,cotton
39.30813074171981,129.9223497395513,16.37627955552931,7.687384603932516,33.325566645206585,235.428295426204,clayey,sugarcane
3.4042353004035375,30.946225134020022,158.30546324432544,7.729708498169702,36.465348861748225,112.81615945004218,clayey,wheat
90.36612142700349,16.055682706716006,145.42149082275853,9.134339656975179,30.756203494335914,251.66638754539866,sandy,watermelon
24.795495116986853,38.531423787335335,71.27044374726341,9.31082487350628,14.127769942473353,96.64093264940442,sandy loam,tobacco
131.664201809408,116.24095901802664,140.1325804414146,9.478651716566336,33.58504700399661,172.23390814811617,clayey,sugarcane
133.55000078036224,9.853837341707665,84.18744523918997,4.1165197561455145,32.439230428244926,79.7795803076066,sandy,groundnut
128.0810146308628,86.59295691168855,156.25075828448686,7.036819012760156,9.6524982146281,152.58658362073223,clayey,sugarcane
